codigo_bip,descripcion,anio,tipologia,sector,sub_sector,fuente_financiera,rate,monto_solicitado_M,etapa_actual,institucion_financiera,institucion_formuladora,costo_total_M,localidad,tipo_territorial,latitud,longitud,decada,periodo_pladeco
20110571,CONSTRUCCION PAVIMENTACION CALLE LIBERTAD - RENGO.,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,9307.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,13632.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20110574,CONSTRUCCION PAVIMENTACION CALLE GUANGUALI NORTE - RENGO.,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,14373.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,14373.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20110687,CONSTRUCCION MULTICANCHA COMPLEMENTARIA GIMNASIO MUNICIPAL RENGO,1998,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,FI,13750.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,13750.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20110692,REPARACION PLAZA DE ARMAS DE RENGO,1998,PROYECTO,Deporte,RECREACION,FNDR,OT,49500.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,49500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20110712,CONSTRUCCION CASETAS SANITARIAS SECTOR ESMERALDA,1998,PROYECTO,Vivienda y Urbanismo,SOLUCION HABITACIONAL PARCIAL O COMPLEMENTARIA,Sectorial,RS,22000.0,PREFACTIBILIDAD,SUBSECRETARIA DESARROLLO REGIONAL Y ADMINISTRATIVO,MUNICIPALIDAD DE RENGO,22000.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20110712,CONSTRUCCION CASETAS SANITARIAS SECTOR ESMERALDA,1998,PROYECTO,Vivienda y Urbanismo,SOLUCION HABITACIONAL PARCIAL O COMPLEMENTARIA,Sectorial,OT,22000.0,PREFACTIBILIDAD,SUBSECRETARIA DESARROLLO REGIONAL Y ADMINISTRATIVO,MUNICIPALIDAD DE RENGO,22000.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20112683,CONSTRUCCION PUENTE POPETA ENTRE RUTA H-521 Y H-65,1998,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,FI,112000.0,EJECUCION,DIRECCION DE VIALIDAD,DIRECCION DE VIALIDAD,541440.0,Popeta,Rural,-34.42,-70.88,1990s,Pre-PLADECO
20122156,CONSTRUCCION PAVIM. CALLE QUINTALBA-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,47047.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,47047.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122159,CONSTRUCCION PAVIM. CALLE EL RODEO-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,45438.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,45438.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122161,CONSTRUCCION PAVIM. CALLE LAUTARO NORTE-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,57325.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,57325.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122162,CONSTRUCCION PAVIM. CALLE LAS MERCEDES-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,28771.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,28771.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122165,CONSTRUCCION PAVIM. CALLE LOS ESCRIBANOS-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,68708.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,68708.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122211,CONSTRUCCION PAVIM. CALLE CAUPOLICAN II ETAPA-RENGO,1998,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,14486.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,14486.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20125241,AMPLIACION ESCUELA LUIS GALDAMEZ RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,FI,420510.0,DISEÑO,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION - GOBIERNO REGIONAL - REGION,MUNICIPALIDAD DE RENGO,420510.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20125241,AMPLIACION ESCUELA LUIS GALDAMEZ RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,9187.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,9187.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20126164,MEJORAMIENTO ELECTRIFICACION DOMIC.SECTOR 1 ESMERALDA,1998,PROYECTO,Energía,DISTRIBUCION Y CONEXION FINAL USUARIOS,FNDR,OT,25891.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,25891.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20126166,REPOSICION POSTA SALUD RURAL LO DE LOBOS,1998,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,76419.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,76419.0,Lo De Lobo,Rural,-34.37523,-70.82941,1990s,Pre-PLADECO
20126405,"CONSERVACION DEF. FLUV. RIO CLARO, RENGO, VI REG.",1998,PROYECTO,Multisectorial,"DEFENSAS FLUVIALES,MARITIMAS Y CAUCES NATURALES",FNDR,OT,500000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,500000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20126950,CONSTRUCCION ALUMBRADO PUBLICO CALLEJON VILUCO LARGO Y VILUCO CORTO,1998,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,RS,4229.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,4229.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127009,CONSTRUCCION ALUMBRADO PUBLICO LOS GOMEROS RENGO,1998,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,RS,6665.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O. - INSTITUCIONES DE LA COMUNIDA,MUNICIPALIDAD DE RENGO,6665.0,Los Gomeros,Rural,-34.35213,-70.87866,1990s,Pre-PLADECO
20127025,ADQUISICION VEHICULO TERRENO CONSULTORIO DE ROSARIO RENGO,1998,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,6670.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,6670.0,Rosario,Rural,-34.34788,-70.84245,1990s,Pre-PLADECO
20127028,HABILITACION CENTRO DE DIAGNOSTICO Y ATENCIÓN PSICO KINESICO RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION DIFERENCIAL Y ESPECIAL,FNDR,RS,47946.0,EJECUCION,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,47946.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127081,MEJORAMIENTO SERVICIO DE APR CHANQUEAHUE,1998,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,15000.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,15000.0,Chanqueahue,Rural,-34.4335,-70.78779,1990s,Pre-PLADECO
20127081,MEJORAMIENTO SERVICIO DE APR CHANQUEAHUE,1998,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,93800.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,93800.0,Chanqueahue,Rural,-34.4335,-70.78779,1990s,Pre-PLADECO
20127083,MEJORAMIENTO SERVICIO DE APR CHOAPINOS,1998,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,82000.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,82000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127083,MEJORAMIENTO SERVICIO DE APR CHOAPINOS,1998,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,15000.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,15000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127379,HABILITACION Y EQUIPAMIENTO CUARTEL 1º CIA BOMBEROS DE RENGO,1998,PROYECTO,Multisectorial,ORGANIZACION Y SERVICIOS COMUNALES,FNDR,RS,31465.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,31465.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127654,REPOSICION PARCIAL MOBILIARIO LICEO LUIS URBINA FLORES DE RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,FI,10451.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,10451.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127756,REPARACION Y EQUIPAMIENTO PRIMER JUZGADO DE LETRAS DE RENGO,1998,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,11947.0,EJECUCION,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,11947.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127840,CONSTRUCCION PATINODROMO DE RENGO,1998,PROYECTO,Deporte,DEPORTE COMPETITIVO,FNDR,OT,75000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCIÓN DE DEPORTES Y RECREACIÓN VI REGION,75000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20130552,AMPLIACION ESCUELA LO DE LOBOS SEGUNDA ETAPA RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,47486.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,48826.0,Lo De Lobo,Rural,-34.37523,-70.82941,1990s,Pre-PLADECO
20130554,AMPLIACION ESCUELA HUILQUIO SEGUNDA ETAPA RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,35033.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,35033.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20130561,AMPLIACION ESCUELA LO CARTAGENA RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,77829.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,80025.0,Lo Cartagena,Rural,-34.39026,-70.8737,1990s,Pre-PLADECO
20130562,AMPLIACION ESCUELA MARTA AVARIA S. RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,60056.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,60056.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20130563,AMPLIACION COLEGIO VILLA DEL COBIL RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,22775.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,22775.0,Cobil,Rural,-34.39994,-70.89498,1990s,Pre-PLADECO
20134528,DIAGNOSTICO REFORMULACION CURRICULAR Y FORTALECIMI.LICEO TEC.PROF.,1998,ESTUDIO BASICO,Educación y Cultura,EDUCACION MEDIA TECNICO,FNDR,FI,32590.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,32590.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152499,AMPLIACION ESCUELA REPUBLICA DE ALEMANIA PARA JEC,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,106466.0,PERFIL,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,106466.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152506,AMPLIACION ESCUELA VICENTE HUIDOBRO G 195,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,80929.0,PERFIL,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,80929.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152511,AMPLIACION ESCUELA LA PAZ D 186 DE RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,67716.0,PERFIL,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,67716.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152628,MEJORAMIENTO ESCUELA CARLOS CONDELLE 210 DE RENGO,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,21037.0,PERFIL,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,21037.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152631,CONSTRUCCION ESCUELA EL NARANJAL,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,501123.0,EJECUCION,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,501123.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20152650,CONSTRUCCION ESCUELA PARQUE ORIENTE,1998,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,726000.0,EJECUCION,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,726000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20064989,MEJORAMIENTO QUIP. MEDICO E INDUSTRIAL HOSP.RENGO SS. OHIGGINS,1999,PROYECTO,Salud,ALTA COMPLEJIDAD,Sectorial,RS,2618.0,EJECUCION,MINISTERIO DE SALUD,MINISTERIO DE SALUD,298940.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20067691,MEJORAMIENTO SISTEMA A.P DE ROSARIO,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Empresa,RA,16466.0,EJECUCION,EMPRESA SERVICIOS SANITARIOS DEL LIBERTADOR S.A,EMPRESA SERVICIOS SANITARIOS DEL LIBERTADOR S.A,337024.0,Rosario,Rural,-34.34788,-70.84245,1990s,Pre-PLADECO
20077736,CONSTRUCCION CALLE BISQUERT SECTOR POBL EL NARANJAL,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,25862.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,25862.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20087720,REPOSICION Y AMPLIACION ESCUELA F-197 ESMERALDA DE RENGO,1999,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,419628.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,427628.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20090483,MEJORAMIENTO SISTEMA AGUA POTABLE DE RENGO,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Empresa,RS,140344.0,EJECUCION,EMPRESA SERVICIOS SANITARIOS DEL LIBERTADOR S.A,EMPRESA SERVICIOS SANITARIOS DEL LIBERTADOR S.A,238044.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20098924,CONSTRUCCION SERVICIO A.P.R. SECTOR LA ESMERALDA RENGO,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,10100.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,10100.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20098924,CONSTRUCCION SERVICIO A.P.R. SECTOR LA ESMERALDA RENGO,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,103000.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,103000.0,Esmeralda,Rural,-34.34281,-70.9049,1990s,Pre-PLADECO
20107943,HABILITACION CINE TEATRO MUNICIPAL DE RENGO,1999,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,277952.0,OPERACION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,277952.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20107943,HABILITACION CINE TEATRO MUNICIPAL DE RENGO,1999,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,11017.0,OPERACION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,11017.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20109352,REPOSICION CENTRO ABIERTO BELLO HORIZONTE RENGO,1999,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,FNDR,RS,94760.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,94760.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20109709,CONSTRUCCION PAVIMENTACION CALLE COLO-COLO - RENGO.,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,1802.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,MUNICIPALIDAD DE RENGO,18026.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20109892,MEJORAMIENTO EVACUACION AGUAS LLUVIAS RENGO,1999,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,Sectorial,FI,70000.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,70000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122156,CONSTRUCCION PAVIM. CALLE QUINTALBA-RENGO,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,50348.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,50348.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122161,CONSTRUCCION PAVIM. CALLE LAUTARO NORTE-RENGO,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,66060.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,66060.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122162,CONSTRUCCION PAVIM. CALLE LAS MERCEDES-RENGO,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,34525.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,34525.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122165,CONSTRUCCION PAVIM. CALLE LOS ESCRIBANOS-RENGO,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,74971.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,74971.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20122211,CONSTRUCCION PAVIM. CALLE CAUPOLICAN II ETAPA-RENGO,1999,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,13634.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,13634.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20125241,AMPLIACION ESCUELA LUIS GALDAMEZ RENGO,1999,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,RS,17039.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,17039.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20125241,AMPLIACION ESCUELA LUIS GALDAMEZ RENGO,1999,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,524430.0,DISEÑO,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O. - SUB,MUNICIPALIDAD DE RENGO,524430.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20126166,REPOSICION POSTA SALUD RURAL LO DE LOBOS,1999,PROYECTO,Salud,BAJA COMPLEJIDAD,Municipal,RS,1444.0,EJECUCION,MUNICIPALIDAD DE RENGO,MUNICIPALIDAD DE RENGO,1444.0,Lo De Lobo,Rural,-34.37523,-70.82941,1990s,Pre-PLADECO
20126166,REPOSICION POSTA SALUD RURAL LO DE LOBOS,1999,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,56949.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,56949.0,Lo De Lobo,Rural,-34.37523,-70.82941,1990s,Pre-PLADECO
20126950,CONSTRUCCION ALUMBRADO PUBLICO CALLEJON VILUCO LARGO Y VILUCO CORTO,1999,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,RS,4000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,4000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127009,CONSTRUCCION ALUMBRADO PUBLICO LOS GOMEROS RENGO,1999,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,RS,1300.0,EJECUCION,INSTITUCIONES DE LA COMUNIDAD - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O,MUNICIPALIDAD DE RENGO,7439.0,Los Gomeros,Rural,-34.35213,-70.87866,1990s,Pre-PLADECO
20127025,ADQUISICION VEHICULO TERRENO CONSULTORIO DE ROSARIO RENGO,1999,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,9000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,9000.0,Rosario,Rural,-34.34788,-70.84245,1990s,Pre-PLADECO
20127028,HABILITACION CENTRO DE DIAGNOSTICO Y ATENCIÓN PSICO KINESICO RENGO,1999,PROYECTO,Educación y Cultura,EDUCACION DIFERENCIAL Y ESPECIAL,FNDR,RS,50823.0,EJECUCION,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,52315.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127081,MEJORAMIENTO SERVICIO DE APR CHANQUEAHUE,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,11500.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,23070.0,Chanqueahue,Rural,-34.4335,-70.78779,1990s,Pre-PLADECO
20127081,MEJORAMIENTO SERVICIO DE APR CHANQUEAHUE,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,145470.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,145470.0,Chanqueahue,Rural,-34.4335,-70.78779,1990s,Pre-PLADECO
20127083,MEJORAMIENTO SERVICIO DE APR CHOAPINOS,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,11.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,16953.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
20127083,MEJORAMIENTO SERVICIO DE APR CHOAPINOS,1999,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,91470.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION PLANEAMIENTO MOP VI REGION,91470.0,Rengo (comunal),Comunal,-34.40518,-70.86324,1990s,Pre-PLADECO
